customerid,Recency,Frequency,Monetary,R,F,M,RFM,Segment
534640,31,0.2,32367.81,3,2,4,324,Responsive
534766,62,0.2,32367.81,2,2,4,224,About to Sleep
812064,62,0.24,32374.88,2,3,4,234,Hibernating Loyalists
812164,92,0.24,32374.88,1,3,4,134,Hibernating Loyalists
812214,92,0.24,32374.88,1,3,4,134,Hibernating Loyalists
623207,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
623237,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
623313,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
623322,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
623424,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
623452,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
623564,31,0.43,32377.13,3,4,4,344,Superiors Loyalists
700962,92,0.23,32380.2,1,3,4,134,Hibernating Loyalists
386559,31,0.36,32380.51,3,4,4,344,Superiors Loyalists
949310,62,0.52,32380.9,2,4,4,244,Hibernating Loyalists
950062,62,0.26,32380.9,2,4,4,244,Hibernating Loyalists
740029,31,0.46,32382.67,3,4,4,344,Superiors Loyalists
740613,31,0.46,32382.67,3,4,4,344,Superiors Loyalists
453248,31,0.38,32385.27,3,4,4,344,Superiors Loyalists
453456,31,0.38,32385.27,3,4,4,344,Superiors Loyalists
387273,31,0.36,32396.24,3,4,4,344,Superiors Loyalists
623882,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624138,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624236,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624593,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624606,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624697,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624773,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
624794,31,0.43,32396.71,3,4,4,344,Superiors Loyalists
702556,92,0.23,32399.98,1,3,4,134,Hibernating Loyalists
740903,31,0.46,32403.66,3,4,4,344,Superiors Loyalists
536318,31,0.2,32404.07,3,2,4,324,Responsive
536722,62,0.2,32404.07,2,2,4,224,About to Sleep
162785,31,0.29,32405.36,3,4,4,344,Superiors Loyalists
88763,31,0.28,32408.23,3,4,4,344,Superiors Loyalists
528704,31,0.41,32408.35,3,4,4,344,Superiors Loyalists
528992,31,0.41,32408.35,3,4,4,344,Superiors Loyalists
683403,31,0.45,32409.48,3,4,4,344,Superiors Loyalists
227125,31,0.31,32409.91,3,4,4,344,Superiors Loyalists
227134,31,0.31,32409.91,3,4,4,344,Superiors Loyalists
387808,31,0.36,32412.58,3,4,4,344,Superiors Loyalists
624985,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625013,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625232,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625260,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625361,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625422,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625472,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625538,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625542,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625815,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625818,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625829,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
625847,31,0.43,32415.61,3,4,4,344,Superiors Loyalists
815353,62,0.24,32417.64,2,3,4,234,Hibernating Loyalists
815125,92,0.24,32417.64,1,3,4,134,Hibernating Loyalists
454387,31,0.38,32419.24,3,4,4,344,Superiors Loyalists
537798,26,0.2,32422.56,4,2,4,424,Responsive
537670,31,0.2,32422.56,3,2,4,324,Responsive
537337,62,0.2,32422.56,2,2,4,224,About to Sleep
537676,62,0.2,32422.56,2,2,4,224,About to Sleep
227444,31,0.31,32423.92,3,4,4,344,Superiors Loyalists
227674,31,0.31,32423.92,3,4,4,344,Superiors Loyalists
742571,31,0.46,32423.92,3,4,4,344,Superiors Loyalists
100249,31,0.28,32425.42,3,4,4,344,Superiors Loyalists
952132,62,0.26,32427.1,2,4,4,244,Hibernating Loyalists
951759,92,0.26,32427.1,1,4,4,144,Hibernating Loyalists
388558,31,0.36,32428.34,3,4,4,344,Superiors Loyalists
626247,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626265,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626277,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626279,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626306,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626445,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626525,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626584,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626593,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
626802,31,0.43,32434.54,3,4,4,344,Superiors Loyalists
327760,31,0.34,32437.05,3,4,4,344,Superiors Loyalists
327871,31,0.34,32437.05,3,4,4,344,Superiors Loyalists
530465,31,0.41,32444.49,3,4,4,344,Superiors Loyalists
953826,31,0.26,32449.83,3,4,4,344,Superiors Loyalists
228260,31,0.31,32451.48,3,4,4,344,Superiors Loyalists
456119,31,0.38,32452.66,3,4,4,344,Superiors Loyalists
627333,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
627427,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
627687,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
627748,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
627769,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
627924,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
627937,31,0.43,32454.19,3,4,4,344,Superiors Loyalists
817124,31,0.24,32460.51,3,3,4,334,Superiors Loyalists
817706,92,0.24,32460.51,1,3,4,134,Hibernating Loyalists
328546,31,0.34,32466.98,3,4,4,344,Superiors Loyalists
628202,31,0.43,32473.16,3,4,4,344,Superiors Loyalists
628404,31,0.43,32473.16,3,4,4,344,Superiors Loyalists
628582,31,0.43,32473.16,3,4,4,344,Superiors Loyalists
628651,31,0.43,32473.16,3,4,4,344,Superiors Loyalists
629091,31,0.43,32473.16,3,4,4,344,Superiors Loyalists
954242,92,0.26,32473.44,1,4,4,144,Hibernating Loyalists
954877,92,0.26,32473.44,1,4,4,144,Hibernating Loyalists
954969,92,0.26,32473.44,1,4,4,144,Hibernating Loyalists
954984,92,0.26,32473.44,1,4,4,144,Hibernating Loyalists
954154,31,0.26,32473.44,3,4,4,344,Superiors Loyalists
389891,31,0.36,32476.32,3,4,4,344,Superiors Loyalists
389906,31,0.36,32476.32,3,4,4,344,Superiors Loyalists
229598,31,0.31,32478.58,3,4,4,344,Superiors Loyalists
229611,31,0.31,32478.58,3,4,4,344,Superiors Loyalists
818815,31,0.24,32481.59,3,3,4,334,Superiors Loyalists
745386,31,0.46,32485.61,3,4,4,344,Superiors Loyalists
745387,31,0.46,32485.61,3,4,4,344,Superiors Loyalists
230009,31,0.31,32492.65,3,4,4,344,Superiors Loyalists
230100,31,0.31,32492.65,3,4,4,344,Superiors Loyalists
390921,31,0.36,32492.73,3,4,4,344,Superiors Loyalists
629428,31,0.43,32492.85,3,4,4,344,Superiors Loyalists
629675,31,0.43,32492.85,3,4,4,344,Superiors Loyalists
629698,31,0.43,32492.85,3,4,4,344,Superiors Loyalists
629753,31,0.43,32492.85,3,4,4,344,Superiors Loyalists
630254,31,0.43,32492.85,3,4,4,344,Superiors Loyalists
955878,62,0.26,32496.23,2,4,4,244,Hibernating Loyalists
955978,62,0.26,32496.23,2,4,4,244,Hibernating Loyalists
955712,31,0.26,32496.23,3,4,4,344,Superiors Loyalists
329246,31,0.34,32497.52,3,4,4,344,Superiors Loyalists
329482,31,0.34,32497.52,3,4,4,344,Superiors Loyalists
532919,31,0.41,32498.53,3,4,4,344,Superiors Loyalists
457947,31,0.38,32504.16,3,4,4,344,Superiors Loyalists
391427,31,0.36,32508.58,3,4,4,344,Superiors Loyalists
405597,29,0.37,32510.89,4,4,4,444,Superiors Loyalists
630459,31,0.43,32511.87,3,4,4,344,Superiors Loyalists
630639,31,0.43,32511.87,3,4,4,344,Superiors Loyalists
630690,31,0.43,32511.87,3,4,4,344,Superiors Loyalists
540409,62,0.2,32512.67,2,2,4,224,About to Sleep
540609,62,0.2,32512.67,2,2,4,224,About to Sleep
292158,31,0.33,32516.62,3,4,4,344,Superiors Loyalists
260787,31,0.16,32518.52,3,1,4,314,Responsive
956538,31,0.52,32519.9,3,4,4,344,Superiors Loyalists
956622,62,0.26,32519.9,2,4,4,244,Hibernating Loyalists
956090,92,0.26,32519.9,1,4,4,144,Hibernating Loyalists
956309,92,0.26,32519.9,1,4,4,144,Hibernating Loyalists
956508,92,0.26,32519.9,1,4,4,144,Hibernating Loyalists
956898,31,0.26,32519.9,3,4,4,344,Superiors Loyalists
957005,31,0.26,32519.9,3,4,4,344,Superiors Loyalists
231469,31,0.31,32520.33,3,4,4,344,Superiors Loyalists
821104,92,0.24,32524.63,1,3,4,134,Hibernating Loyalists
821192,92,0.24,32524.63,1,3,4,134,Hibernating Loyalists
821198,92,0.24,32524.63,1,3,4,134,Hibernating Loyalists
748047,31,0.46,32527.13,3,4,4,344,Superiors Loyalists
330169,31,0.34,32528.12,3,4,4,344,Superiors Loyalists
688975,62,0.22,32529.44,2,2,4,224,About to Sleep
688979,31,0.22,32529.44,3,2,4,324,Responsive
631088,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
631274,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
631505,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
631919,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
632030,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
632099,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
632267,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
632310,31,0.43,32530.9,3,4,4,344,Superiors Loyalists
541544,31,0.2,32531.29,3,2,4,324,Responsive
541395,62,0.2,32531.29,2,2,4,224,About to Sleep
541401,62,0.2,32531.29,2,2,4,224,About to Sleep
541652,62,0.2,32531.29,2,2,4,224,About to Sleep
231911,31,0.31,32533.93,3,4,4,344,Superiors Loyalists
495713,31,0.39,32536.68,3,4,4,344,Superiors Loyalists
459064,31,0.38,32537.75,3,4,4,344,Superiors Loyalists
709257,92,0.23,32541.36,1,3,4,134,Hibernating Loyalists
957696,62,0.26,32542.76,2,4,4,244,Hibernating Loyalists
957609,92,0.26,32542.76,1,4,4,144,Hibernating Loyalists
958366,92,0.26,32542.76,1,4,4,144,Hibernating Loyalists
821319,62,0.24,32546.59,2,3,4,234,Hibernating Loyalists
232177,31,0.31,32547.54,3,4,4,344,Superiors Loyalists
232206,31,0.31,32547.54,3,4,4,344,Superiors Loyalists
232238,31,0.31,32547.54,3,4,4,344,Superiors Loyalists
689636,62,0.22,32549.16,2,2,4,224,About to Sleep
689818,62,0.22,32549.16,2,2,4,224,About to Sleep
541966,31,0.2,32549.26,3,2,4,324,Responsive
632835,31,0.43,32550.67,3,4,4,344,Superiors Loyalists
633123,31,0.43,32550.67,3,4,4,344,Superiors Loyalists
633144,31,0.43,32550.67,3,4,4,344,Superiors Loyalists
633363,31,0.43,32550.67,3,4,4,344,Superiors Loyalists
633401,31,0.43,32550.67,3,4,4,344,Superiors Loyalists
633553,31,0.43,32550.67,3,4,4,344,Superiors Loyalists
496750,92,0.2,32554.01,1,2,4,124,About to Sleep
496440,62,0.2,32554.01,2,2,4,224,About to Sleep
459502,31,0.38,32555.2,3,4,4,344,Superiors Loyalists
310478,31,0.33,32559.69,3,4,4,344,Superiors Loyalists
710431,92,0.23,32561.34,1,3,4,134,Hibernating Loyalists
232710,31,0.31,32561.67,3,4,4,344,Superiors Loyalists
232724,31,0.31,32561.67,3,4,4,344,Superiors Loyalists
232942,31,0.31,32561.67,3,4,4,344,Superiors Loyalists
959730,51,0.52,32565.65,3,4,4,344,Superiors Loyalists
959328,62,0.52,32565.65,2,4,4,244,Hibernating Loyalists
959050,62,0.26,32565.65,2,4,4,244,Hibernating Loyalists
959621,92,0.26,32565.65,1,4,4,144,Hibernating Loyalists
822820,62,0.24,32567.79,2,3,4,234,Hibernating Loyalists
543346,31,0.2,32567.91,3,2,4,324,Responsive
542828,62,0.2,32567.91,2,2,4,224,About to Sleep
543052,62,0.2,32567.91,2,2,4,224,About to Sleep
690451,92,0.22,32568.9,1,2,4,124,About to Sleep
690599,92,0.22,32568.9,1,2,4,124,About to Sleep
691010,92,0.22,32568.9,1,2,4,124,About to Sleep
633582,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
633683,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
633935,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
634010,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
634416,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
634615,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
634665,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
634674,31,0.43,32569.75,3,4,4,344,Superiors Loyalists
460424,31,0.38,32572.04,3,4,4,344,Superiors Loyalists
232975,31,0.31,32575.31,3,4,4,344,Superiors Loyalists
932105,92,0.26,32577.3,1,4,4,144,Hibernating Loyalists
543393,62,0.2,32585.92,2,2,4,224,About to Sleep
824483,92,0.24,32589.02,1,3,4,134,Hibernating Loyalists
751198,31,0.47,32589.21,3,4,4,344,Superiors Loyalists
751907,31,0.47,32589.21,3,4,4,344,Superiors Loyalists
691245,31,0.22,32589.4,3,2,4,324,Responsive
960764,62,0.52,32589.43,2,4,4,244,Hibernating Loyalists
960522,62,0.26,32589.43,2,4,4,244,Hibernating Loyalists
961147,92,0.26,32589.43,1,4,4,144,Hibernating Loyalists
961591,92,0.26,32589.43,1,4,4,144,Hibernating Loyalists
960800,31,0.26,32589.43,3,4,4,344,Superiors Loyalists
961351,31,0.26,32589.43,3,4,4,344,Superiors Loyalists
331740,31,0.34,32589.49,3,4,4,344,Superiors Loyalists
461356,31,0.38,32589.53,3,4,4,344,Superiors Loyalists
461489,31,0.38,32589.53,3,4,4,344,Superiors Loyalists
635996,31,0.43,32589.57,3,4,4,344,Superiors Loyalists
636037,31,0.43,32589.57,3,4,4,344,Superiors Loyalists
636395,31,0.43,32589.57,3,4,4,344,Superiors Loyalists
569090,62,0.42,32597.77,2,4,4,244,Hibernating Loyalists
239431,31,0.31,32600.68,3,4,4,344,Superiors Loyalists
544394,62,0.2,32603.96,2,2,4,224,About to Sleep
95433,62,0.28,32607.5,2,4,4,244,Hibernating Loyalists
636611,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
637469,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
637576,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
637766,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
637825,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
638063,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
638103,31,0.43,32608.7,3,4,4,344,Superiors Loyalists
962223,31,0.26,32612.38,3,4,4,344,Superiors Loyalists
544784,62,0.21,32622.68,2,2,4,224,About to Sleep
545280,62,0.21,32622.68,2,2,4,224,About to Sleep
713924,92,0.23,32622.92,1,3,4,134,Hibernating Loyalists
714175,92,0.23,32622.92,1,3,4,134,Hibernating Loyalists
638609,31,0.44,32627.85,3,4,4,344,Superiors Loyalists
638781,31,0.44,32627.85,3,4,4,344,Superiors Loyalists
638840,31,0.44,32627.85,3,4,4,344,Superiors Loyalists
639068,31,0.44,32627.85,3,4,4,344,Superiors Loyalists
639367,31,0.44,32627.85,3,4,4,344,Superiors Loyalists
693628,31,0.23,32629.73,3,3,4,334,Superiors Loyalists
827255,31,0.48,32632.34,3,4,4,344,Superiors Loyalists
894669,92,0.25,32633.8,1,3,4,134,Hibernating Loyalists
333052,31,0.34,32635.39,3,4,4,344,Superiors Loyalists
963305,92,0.26,32636.22,1,4,4,144,Hibernating Loyalists
963356,92,0.26,32636.22,1,4,4,144,Hibernating Loyalists
963606,92,0.26,32636.22,1,4,4,144,Hibernating Loyalists
963814,92,0.26,32636.22,1,4,4,144,Hibernating Loyalists
1033312,31,0.54,32637.96,3,4,4,344,Superiors Loyalists
546234,62,0.21,32640.75,2,2,4,224,About to Sleep
538796,31,0.41,32643.73,3,4,4,344,Superiors Loyalists
934271,31,0.26,32645.82,3,4,4,344,Superiors Loyalists
639435,31,0.44,32647.73,3,4,4,344,Superiors Loyalists
639532,31,0.44,32647.73,3,4,4,344,Superiors Loyalists
639892,31,0.44,32647.73,3,4,4,344,Superiors Loyalists
640151,31,0.44,32647.73,3,4,4,344,Superiors Loyalists
640180,31,0.44,32647.73,3,4,4,344,Superiors Loyalists
640201,31,0.44,32647.73,3,4,4,344,Superiors Loyalists
428452,31,0.19,32655.96,3,2,4,324,Responsive
895650,31,0.5,32656.75,3,4,4,344,Superiors Loyalists
463139,31,0.38,32657.77,3,4,4,344,Superiors Loyalists
463228,31,0.38,32657.77,3,4,4,344,Superiors Loyalists
463421,31,0.38,32657.77,3,4,4,344,Superiors Loyalists
463584,31,0.38,32657.77,3,4,4,344,Superiors Loyalists
463727,31,0.38,32657.77,3,4,4,344,Superiors Loyalists
236112,31,0.31,32658.9,3,4,4,344,Superiors Loyalists
236352,31,0.31,32658.9,3,4,4,344,Superiors Loyalists
236580,31,0.31,32658.9,3,4,4,344,Superiors Loyalists
964572,31,0.26,32659.25,3,4,4,344,Superiors Loyalists
546761,62,0.21,32659.51,2,2,4,224,About to Sleep
546967,27,0.21,32659.51,4,2,4,424,Responsive
546965,31,0.21,32659.51,3,2,4,324,Responsive
854364,31,0.49,32662,3,4,4,344,Superiors Loyalists
716022,92,0.23,32663.11,1,3,4,134,Hibernating Loyalists
640380,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
640736,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
640749,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
640786,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
641225,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
641236,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
641541,31,0.44,32666.93,3,4,4,344,Superiors Loyalists
695540,31,0.23,32669.43,3,3,4,334,Superiors Loyalists
695352,92,0.23,32669.43,1,3,4,134,Hibernating Loyalists
236902,31,0.31,32672.62,3,4,4,344,Superiors Loyalists
237136,31,0.31,32672.62,3,4,4,344,Superiors Loyalists
755733,31,0.47,32672.87,3,4,4,344,Superiors Loyalists
756033,31,0.47,32672.87,3,4,4,344,Superiors Loyalists
464073,31,0.38,32675.34,3,4,4,344,Superiors Loyalists
828361,31,0.24,32675.78,3,3,4,334,Superiors Loyalists
547460,31,0.21,32677.62,3,2,4,324,Responsive
964622,31,0.26,32682.3,3,4,4,344,Superiors Loyalists
717400,92,0.23,32683.98,1,3,4,134,Hibernating Loyalists
237516,31,0.31,32686.35,3,4,4,344,Superiors Loyalists
642127,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
642209,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
642547,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
642687,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
642895,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
642965,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
643015,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
643273,31,0.44,32686.86,3,4,4,344,Superiors Loyalists
696317,92,0.23,32690.05,1,3,4,134,Hibernating Loyalists
696544,92,0.23,32690.05,1,3,4,134,Hibernating Loyalists
696152,62,0.23,32690.05,2,3,4,234,Hibernating Loyalists
756832,31,0.47,32693.48,3,4,4,344,Superiors Loyalists
548501,62,0.21,32695.75,2,2,4,224,About to Sleep
335015,31,0.34,32696.61,3,4,4,344,Superiors Loyalists
829704,31,0.24,32697.15,3,3,4,334,Superiors Loyalists
829916,62,0.24,32697.15,2,3,4,234,Hibernating Loyalists
643452,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
643502,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
644086,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
644613,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
644633,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
644642,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
644744,31,0.44,32706.1,3,4,4,344,Superiors Loyalists
966347,62,0.26,32706.25,2,4,4,244,Hibernating Loyalists
966524,62,0.26,32706.25,2,4,4,244,Hibernating Loyalists
966902,62,0.26,32706.25,2,4,4,244,Hibernating Loyalists
965941,92,0.26,32706.25,1,4,4,144,Hibernating Loyalists
966021,31,0.26,32706.25,3,4,4,344,Superiors Loyalists
966398,31,0.26,32706.25,3,4,4,344,Superiors Loyalists
465594,31,0.38,32709.29,3,4,4,344,Superiors Loyalists
465831,31,0.38,32709.29,3,4,4,344,Superiors Loyalists
465866,31,0.38,32709.29,3,4,4,344,Superiors Loyalists
697515,31,0.23,32709.96,3,3,4,334,Superiors Loyalists
697519,31,0.23,32709.96,3,3,4,334,Superiors Loyalists
548850,31,0.21,32714.58,3,2,4,324,Responsive
831147,31,0.24,32719.34,3,3,4,334,Superiors Loyalists
830633,62,0.24,32719.34,2,3,4,234,Hibernating Loyalists
830537,92,0.24,32719.34,1,3,4,134,Hibernating Loyalists
431441,92,0.19,32723.12,1,2,4,124,About to Sleep
719302,92,0.23,32725.07,1,3,4,134,Hibernating Loyalists
645119,31,0.44,32725.37,3,4,4,344,Superiors Loyalists
645405,31,0.44,32725.37,3,4,4,344,Superiors Loyalists
645594,31,0.44,32725.37,3,4,4,344,Superiors Loyalists
645885,31,0.44,32725.37,3,4,4,344,Superiors Loyalists
646052,31,0.44,32725.37,3,4,4,344,Superiors Loyalists
465872,31,0.39,32726.92,3,4,4,344,Superiors Loyalists
967060,62,0.26,32729.37,2,4,4,244,Hibernating Loyalists
967752,92,0.26,32729.37,1,4,4,144,Hibernating Loyalists
967027,31,0.26,32729.37,3,4,4,344,Superiors Loyalists
698858,31,0.23,32730.64,3,3,4,334,Superiors Loyalists
759727,31,0.47,32735.52,3,4,4,344,Superiors Loyalists
398816,31,0.36,32735.61,3,4,4,344,Superiors Loyalists
244715,62,0.16,32740.55,2,1,4,214,About to Sleep
832051,31,0.24,32740.77,3,3,4,334,Superiors Loyalists
831366,62,0.24,32740.77,2,3,4,234,Hibernating Loyalists
831925,62,0.24,32740.77,2,3,4,234,Hibernating Loyalists
239541,31,0.31,32742.41,3,4,4,344,Superiors Loyalists
336261,31,0.34,32743.38,3,4,4,344,Superiors Loyalists
336265,31,0.34,32743.38,3,4,4,344,Superiors Loyalists
646331,31,0.44,32745.37,3,4,4,344,Superiors Loyalists
646361,31,0.44,32745.37,3,4,4,344,Superiors Loyalists
646716,31,0.44,32745.37,3,4,4,344,Superiors Loyalists
647007,31,0.44,32745.37,3,4,4,344,Superiors Loyalists
647386,31,0.44,32745.37,3,4,4,344,Superiors Loyalists
647418,31,0.44,32745.37,3,4,4,344,Superiors Loyalists
699247,31,0.23,32750.6,3,3,4,334,Superiors Loyalists
699868,92,0.23,32750.6,1,3,4,134,Hibernating Loyalists
550726,31,0.21,32751.62,3,2,4,324,Responsive
550378,62,0.21,32751.62,2,2,4,224,About to Sleep
550554,62,0.21,32751.62,2,2,4,224,About to Sleep
968640,92,0.26,32753.38,1,4,4,144,Hibernating Loyalists
239842,31,0.31,32756.2,3,4,4,344,Superiors Loyalists
240328,31,0.31,32756.2,3,4,4,344,Superiors Loyalists
761511,31,0.47,32756.2,3,4,4,344,Superiors Loyalists
833118,62,0.24,32763.01,2,3,4,234,Hibernating Loyalists
832276,92,0.24,32763.01,1,3,4,134,Hibernating Loyalists
647970,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648091,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648122,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648230,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648300,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648327,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648369,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648388,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
648556,31,0.44,32764.68,3,4,4,344,Superiors Loyalists
